date,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,hcLabel
1933,0.024664585,0.006856451,-0.019703145,0.022192803,-0.021710976,0.030947612,0.013145138,-0.053160171,-0.077001203,-0.006655044,-0.019293525,0.015413172,-0.024232199,0.018566332,0.072513067,0.024263961,0.137908703,-0.052023179,0.08634217,0.036616987,-0.024303095
1934,-0.021562402,-0.024303095,0.004635027,-0.02601964,0.022192803,0.022584113,0.030947612,-0.070171519,-0.078049217,-0.003151772,-0.02805186,0.00596845,-0.021372895,0.017678199,0.066326485,0.092693778,0.079663977,-0.029180433,0.022135613,0.02860195,-0.05760601
1935,-0.005726006,-0.05760601,-0.034378626,-0.041754705,-0.02601964,-0.011234769,0.022584113,-0.111193228,-0.068485983,-0.041062611,0.005972594,0.047700141,-0.043327513,0.020100652,0.049672577,0.067895868,0.059790725,0.01492545,0.0267835,0.029297609,-0.003420291
1936,0.065714803,-0.003420291,-0.006452578,-0.005137463,-0.041754705,-0.018437784,-0.011234769,-0.0777971,-0.087307049,-0.036858837,-0.016192356,0.06608247,-0.066829338,0.025235134,0.028110141,0.0654692,0.093531231,-0.000387653,0.019388975,0.03072779,-0.086145614
1937,0.061307538,-0.086145614,-0.014111052,0.025932814,-0.005137463,0.005311582,-0.018437784,-0.156851575,-0.09193731,-0.038469122,0.000632216,0.027211352,-0.034379225,0.022733635,0.013872405,0.066044439,0.053963821,0.094464539,-0.038802086,0.066295748,0.048968288
1938,0.076324653,0.048968288,-0.039509859,0.025954884,0.025932814,0.031644858,0.005311582,-0.121586837,-0.053160171,-0.077001203,-0.006655044,-0.005684379,0.015413172,-0.024232199,0.018566332,0.072513067,0.024263961,0.137908703,-0.052023179,0.085820555,0.050866046
1939,0.148016081,0.050866046,-0.000461673,-0.014769832,0.025954884,0.024004966,0.031644858,-0.05391258,-0.070171519,-0.078049217,-0.003151772,-0.009731682,0.00596845,-0.021372895,0.017678199,0.066326485,0.092693778,0.079663977,-0.029180433,0.048551251,-0.069977526
1940,0.180143682,-0.069977526,0.006856451,0.012026953,-0.014769832,0.02288516,0.024004966,-0.066332583,-0.111193228,-0.068485983,-0.041062611,0.014678792,0.047700141,-0.043327513,0.020100652,0.049672577,0.067895868,0.059790725,0.01492545,0.028895721,-0.03212055
1941,0.211452113,-0.03212055,-0.024303095,-0.031122982,0.012026953,-0.000464522,0.02288516,-0.093221046,-0.0777971,-0.087307049,-0.036858837,-0.016476631,0.06608247,-0.066829338,0.025235134,0.028110141,0.0654692,0.093531231,-0.000387653,0.009879901,0.014740703
1942,0.177086734,0.014740703,-0.05760601,-0.012039368,-0.031122982,-0.029194361,-0.000464522,0.006884168,-0.156851575,-0.09193731,-0.038469122,-0.024128272,0.027211352,-0.034379225,0.022733635,0.013872405,0.066044439,0.053963821,0.094464539,-0.020122618,0.025014962
1943,0.163062943,0.025014962,-0.003420291,0.000521234,-0.012039368,0.012306245,-0.029194361,-0.016108161,-0.121586837,-0.053160171,-0.077001203,0.001456502,-0.005684379,0.015413172,-0.024232199,0.018566332,0.072513067,0.024263961,0.137908703,-0.050512213,-0.027966666
1944,0.104610003,-0.027966666,-0.086145614,0.023896885,0.000521234,0.005079536,0.012306245,-0.089916676,-0.05391258,-0.070171519,-0.078049217,-0.023650267,-0.009731682,0.00596845,-0.021372895,0.017678199,0.066326485,0.092693778,0.079663977,-0.029490417,-0.17919268
1945,0.196043042,-0.17919268,0.048968288,-0.051468073,0.023896885,-0.007503732,0.005079536,-0.19679032,-0.066332583,-0.111193228,-0.068485983,-0.085361045,0.014678792,0.047700141,-0.043327513,0.020100652,0.049672577,0.067895868,0.059790725,-0.040554754,0.079795688
1946,0.211613934,0.079795688,0.050866046,0.010871576,-0.051468073,-0.031463787,-0.007503732,-0.103914905,-0.093221046,-0.0777971,-0.087307049,-0.071482759,-0.016476631,0.06608247,-0.066829338,0.025235134,0.028110141,0.0654692,0.093531231,-0.024080894,-0.039944413
1947,0.216584251,-0.039944413,-0.069977526,-0.015576181,0.010871576,-0.007700584,-0.031463787,-0.152205585,0.006884168,-0.156851575,-0.09193731,-0.026262912,-0.024128272,0.027211352,-0.034379225,0.022733635,0.013872405,0.066044439,0.053963821,0.018484311,-0.082656532
1948,0.229660556,-0.082656532,-0.03212055,0.043239249,-0.015576181,0.000765404,-0.007700584,-0.241261154,-0.016108161,-0.121586837,-0.053160171,-0.022679168,0.001456502,-0.005684379,0.015413172,-0.024232199,0.018566332,0.072513067,0.024263961,0.078090255,-0.030267934
1949,0.289090348,-0.030267934,0.014740703,-0.037211084,0.043239249,0.022336945,0.000765404,-0.243057452,-0.089916676,-0.05391258,-0.070171519,-0.011390776,-0.023650267,-0.009731682,0.00596845,-0.021372895,0.017678199,0.066326485,0.092693778,0.087277289,0.011021426
1950,0.250225945,0.011021426,0.025014962,0.011533711,-0.037211084,0.035784495,0.022336945,-0.067643385,-0.19679032,-0.066332583,-0.111193228,0.044095061,-0.085361045,0.014678792,0.047700141,-0.043327513,0.020100652,0.049672577,0.067895868,0.084372212,-0.09150731
1951,0.265270302,-0.09150731,-0.027966666,0.029628342,0.011533711,0.025218986,0.035784495,-0.215556073,-0.103914905,-0.093221046,-0.0777971,0.016823603,-0.071482759,-0.016476631,0.06608247,-0.066829338,0.025235134,0.028110141,0.0654692,0.067408679,0.00706868
1952,0.213584403,0.00706868,-0.17919268,0.025062189,0.029628342,0.000755376,0.025218986,-0.177142531,-0.152205585,0.006884168,-0.156851575,-0.020811426,-0.026262912,-0.024128272,0.027211352,-0.034379225,0.022733635,0.013872405,0.066044439,0.021507361,-0.011689775
1953,0.167499089,-0.011689775,0.079795688,-0.029519592,0.025062189,-0.001908524,0.000755376,-0.113485321,-0.241261154,-0.016108161,-0.121586837,-0.045085728,-0.022679168,0.001456502,-0.005684379,0.015413172,-0.024232199,0.018566332,0.072513067,-0.019917652,0.090827788
1954,0.155074165,0.090827788,-0.039944413,0.013659299,-0.029519592,0.00634387,-0.001908524,-0.002781407,-0.243057452,-0.089916676,-0.05391258,-0.0076088,-0.011390776,-0.023650267,-0.009731682,0.00596845,-0.021372895,0.017678199,0.066326485,-0.020207669,0.139048308
1955,0.17194356,0.139048308,-0.082656532,-0.022928606,0.013659299,-0.008756902,0.00634387,0.123497606,-0.067643385,-0.19679032,-0.066332583,-0.069871869,0.044095061,-0.085361045,0.014678792,0.047700141,-0.043327513,0.020100652,0.049672577,-0.093269385,-0.056051486
1956,0.21281834,-0.056051486,-0.030267934,0.00752917,-0.022928606,-0.016356544,-0.008756902,0.167344445,-0.215556073,-0.103914905,-0.093221046,-0.029556825,0.016823603,-0.071482759,-0.016476631,0.06608247,-0.066829338,0.025235134,0.028110141,-0.111044053,-0.058893889
1957,0.163154719,-0.058893889,0.011021426,-0.02438315,0.00752917,0.000459241,-0.016356544,0.090883882,-0.177142531,-0.152205585,0.006884168,-0.033030928,-0.020811426,-0.026262912,-0.024128272,0.027211352,-0.034379225,0.022733635,0.013872405,-0.135452142,0.040218289
1958,0.241918934,0.040218289,-0.09150731,0.018685931,-0.02438315,-0.076334781,0.000459241,0.148179323,-0.113485321,-0.241261154,-0.016108161,0.008254553,-0.045085728,-0.022679168,0.001456502,-0.005684379,0.015413172,-0.024232199,0.018566332,-0.079245087,-0.044062283
1959,0.261796336,-0.044062283,0.00706868,-0.005785708,0.018685931,-0.01338352,-0.076334781,0.006197251,-0.002781407,-0.243057452,-0.089916676,-0.051919855,-0.0076088,-0.011390776,-0.023650267,-0.009731682,0.00596845,-0.021372895,0.017678199,-0.086748787,0.010672546
1960,0.148142778,0.010672546,-0.011689775,-0.038765658,-0.005785708,-0.035973492,-0.01338352,-0.107205611,0.123497606,-0.067643385,-0.19679032,0.011051921,-0.069871869,0.044095061,-0.085361045,0.014678792,0.047700141,-0.043327513,0.020100652,-0.040876562,-0.070599208
1961,0.155410589,-0.070599208,0.090827788,0.006906819,-0.038765658,0.047593301,-0.035973492,-0.120964969,0.167344445,-0.215556073,-0.103914905,0.029812034,-0.029556825,0.016823603,-0.071482759,-0.016476631,0.06608247,-0.066829338,0.025235134,0.006416798,0.058808521
1962,0.16462126,0.058808521,0.139048308,-0.025678458,0.006906819,-0.007694009,0.047593301,-0.011025674,0.090883882,-0.177142531,-0.152205585,0.072324092,-0.033030928,-0.020811426,-0.026262912,-0.024128272,0.027211352,-0.034379225,0.022733635,-0.012903578,0.014032129
1963,0.210200164,0.014032129,-0.056051486,0.026167928,-0.025678458,-0.029939465,-0.007694009,-0.035921833,0.148179323,-0.113485321,-0.241261154,-0.002463219,0.008254553,-0.045085728,-0.022679168,0.001456502,-0.005684379,0.015413172,-0.024232199,-0.110144902,-0.01882817
1964,0.204390642,-0.01882817,-0.058893889,-0.043485382,0.026167928,0.035265494,-0.029939465,-0.010472835,0.006197251,-0.002781407,-0.243057452,0.050243119,-0.051919855,-0.0076088,-0.011390776,-0.023650267,-0.009731682,0.00596845,-0.021372895,-0.096225879,-0.04451441
1965,0.219862386,-0.04451441,0.040218289,0.019428639,-0.043485382,-0.054480093,0.035265494,-0.064505165,-0.107205611,0.123497606,-0.067643385,0.014461997,0.011051921,-0.069871869,0.044095061,-0.085361045,0.014678792,0.047700141,-0.043327513,-0.065606344,0.084921761
1966,0.163311288,0.084921761,-0.044062283,-0.047619505,0.019428639,-0.055607722,-0.054480093,0.092035549,-0.120964969,0.167344445,-0.215556073,-0.007311656,0.029812034,-0.029556825,0.016823603,-0.071482759,-0.016476631,0.06608247,-0.066829338,-0.129432655,0.046438278
1967,0.220424463,0.046438278,0.010672546,0.017360586,-0.047619505,0.007827541,-0.055607722,0.079277108,-0.011025674,0.090883882,-0.177142531,-0.055195396,0.072324092,-0.033030928,-0.020811426,-0.026262912,-0.024128272,0.027211352,-0.034379225,-0.177285574,0.062074868
1968,0.193453527,0.062074868,-0.070599208,0.017822204,0.017360586,0.002925829,0.007827541,0.13041102,-0.035921833,0.148179323,-0.113485321,-0.008265238,-0.002463219,0.008254553,-0.045085728,-0.022679168,0.001456502,-0.005684379,0.015413172,-0.15058999,-0.031069784
1969,0.206753006,-0.031069784,0.058808521,-0.005815623,0.017822204,-0.035451144,0.002925829,0.116307419,-0.010472835,0.006197251,-0.002781407,-0.027289667,0.050243119,-0.051919855,-0.0076088,-0.011390776,-0.023650267,-0.009731682,0.00596845,-0.191929548,-0.005857807
1970,0.197386613,-0.005857807,0.014032129,-0.014406274,-0.005815623,-0.106452968,-0.035451144,0.161470479,-0.064505165,-0.107205611,0.123497606,-0.043056031,0.014461997,0.011051921,-0.069871869,0.044095061,-0.085361045,0.014678792,0.047700141,-0.194286927,0.037681771
1971,0.194651611,0.037681771,-0.01882817,-0.021892989,-0.014406274,-0.024963914,-0.106452968,0.110897381,0.092035549,-0.120964969,0.167344445,-0.043647136,-0.007311656,0.029812034,-0.029556825,0.016823603,-0.071482759,-0.016476631,0.06608247,-0.154845225,-0.069289925
1972,0.222001295,-0.069289925,-0.04451441,0.048356057,-0.021892989,-0.04122197,-0.024963914,-0.011959515,0.079277108,-0.011025674,0.090883882,-0.044916867,-0.055195396,0.072324092,-0.033030928,-0.020811426,-0.026262912,-0.024128272,0.027211352,-0.049552977,-0.040651386
1973,0.186994981,-0.040651386,0.084921761,0.022101347,0.048356057,0,-0.04122197,-0.107524998,0.13041102,-0.035921833,0.148179323,-0.037902017,-0.008265238,-0.002463219,0.008254553,-0.045085728,-0.022679168,0.001456502,-0.005684379,-0.001767312,-0.008683636
1974,0.278777207,-0.008683636,0.046438278,-0.003776875,0.022101347,0.011765973,0,-0.08690527,0.116307419,-0.010472835,0.006197251,-0.074383871,-0.027289667,0.050243119,-0.051919855,-0.0076088,-0.011390776,-0.023650267,-0.009731682,0.028768583,-0.02402186
1975,0.28542621,-0.02402186,0.062074868,0.036556245,-0.003776875,0.004868152,0.011765973,-0.103588498,0.161470479,-0.064505165,-0.107205611,-0.018345944,-0.043056031,0.014461997,0.011051921,-0.069871869,0.044095061,-0.085361045,0.014678792,0.012615804,-0.011572139
1976,0.255294938,-0.011572139,-0.031069784,0.023652075,0.036556245,0.024058017,0.004868152,-0.146136967,0.110897381,0.092035549,-0.120964969,-0.071504773,-0.043647136,-0.007311656,0.029812034,-0.029556825,0.016823603,-0.071482759,-0.016476631,-0.016574193,-0.049071847
1977,0.23441447,-0.049071847,-0.005857807,0.018263899,0.023652075,-0.011892992,0.024058017,-0.127588259,-0.011959515,0.079277108,-0.011025674,-0.03049003,-0.044916867,-0.055195396,0.072324092,-0.033030928,-0.020811426,-0.026262912,-0.024128272,-0.077018619,0.07013227
1978,0.214450477,0.07013227,0.037681771,0.014541884,0.018263899,-0.01570108,-0.011892992,-0.026843899,-0.107524998,0.13041102,-0.035921833,-0.038374961,-0.037902017,-0.008265238,-0.002463219,0.008254553,-0.045085728,-0.022679168,0.001456502,-0.104318036,-0.064293609
1979,0.140091413,-0.064293609,-0.069289925,0.000112828,0.014541884,-0.017399527,-0.01570108,-0.081435134,-0.08690527,0.116307419,-0.010472835,-0.000503941,-0.074383871,-0.027289667,0.050243119,-0.051919855,-0.0076088,-0.011390776,-0.023650267,-0.06183282,-0.023263033
1980,0.105495482,-0.023263033,-0.040651386,-0.019963899,0.000112828,-0.056894187,-0.017399527,-0.080720946,-0.103588498,0.161470479,-0.064505165,-0.033677289,-0.018345944,-0.043056031,0.014461997,0.011051921,-0.069871869,0.044095061,-0.085361045,-0.016713948,0.020074153
1981,0.112296193,0.020074153,-0.008683636,-0.001992341,-0.019963899,-0.006230987,-0.056894187,-0.051288577,-0.146136967,0.110897381,0.092035549,-0.007574154,-0.071504773,-0.043647136,-0.007311656,0.029812034,-0.029556825,0.016823603,-0.071482759,-0.034783707,-0.040258234
1982,0.086930977,-0.040258234,-0.02402186,-0.010602666,-0.001992341,0.034976255,-0.006230987,-0.04249551,-0.127588259,-0.011959515,0.079277108,0.022661641,-0.03049003,-0.044916867,-0.055195396,0.072324092,-0.033030928,-0.020811426,-0.026262912,0.060658048,-0.067212494
1983,0.072396085,-0.067212494,-0.011572139,0.013312409,-0.010602666,0.031636386,0.034976255,-0.165385205,-0.026843899,-0.107524998,0.13041102,0.02696113,-0.038374961,-0.037902017,-0.008265238,-0.002463219,0.008254553,-0.045085728,-0.022679168,0.051302785,0.025964736
1984,0.098390491,0.025964736,-0.049071847,-0.008818818,0.013312409,-0.035456687,0.031636386,-0.084878167,-0.081435134,-0.08690527,0.116307419,0.029067092,-0.000503941,-0.074383871,-0.027289667,0.050243119,-0.051919855,-0.0076088,-0.011390776,-0.006777454,0.125567679
1985,0.085749005,0.125567679,0.07013227,0.014343686,-0.008818818,0.036361257,-0.035456687,0.054563912,-0.080720946,-0.103588498,0.161470479,0.082277507,-0.033677289,-0.018345944,-0.043056031,0.014461997,0.011051921,-0.069871869,0.044095061,-0.056163297,-0.023128887
1986,0.066495391,-0.023128887,-0.064293609,-0.023981797,0.014343686,-0.014996272,0.036361257,0.009900133,-0.051288577,-0.146136967,0.110897381,0.132673217,-0.007574154,-0.071504773,-0.043647136,-0.007311656,0.029812034,-0.029556825,0.016823603,-0.00833162,0.046256148
1987,0.085085255,0.046256148,-0.023263033,0.006317498,-0.023981797,-0.02220201,-0.014996272,0.100935961,-0.04249551,-0.127588259,-0.011959515,0.100160808,0.022661641,-0.03049003,-0.044916867,-0.055195396,0.072324092,-0.033030928,-0.020811426,-0.060742718,-0.024521688
1988,0.033889513,-0.024521688,0.020074153,0.005932803,0.006317498,-0.019659502,-0.02220201,0.151322404,-0.165385205,-0.026843899,-0.107524998,0.092024017,0.02696113,-0.038374961,-0.037902017,-0.008265238,-0.002463219,0.008254553,-0.045085728,-0.062760204,-0.040360363
1989,0.024485268,-0.040360363,-0.040258234,-0.005323177,0.005932803,0.013424357,-0.019659502,0.076893361,-0.084878167,-0.081435134,-0.08690527,0.096287769,0.029067092,-0.000503941,-0.074383871,-0.027289667,0.050243119,-0.051919855,-0.0076088,-0.0392316,0.039809265
1990,0.00248927,0.039809265,-0.067212494,-0.024232518,-0.005323177,-0.018411924,0.013424357,-0.005156495,0.054563912,-0.080720946,-0.103588498,0.036510654,0.082277507,-0.033677289,-0.018345944,-0.043056031,0.014461997,0.011051921,-0.069871869,-0.024798125,0.037090328
1991,0.014839516,0.037090328,0.025964736,-0.019703145,-0.024232518,-0.017112019,-0.018411924,0.056170628,0.009900133,-0.051288577,-0.146136967,0.010544106,0.132673217,-0.007574154,-0.071504773,-0.043647136,-0.007311656,0.029812034,-0.029556825,-0.006943746,-0.04682239
1992,0.016704379,-0.04682239,0.125567679,0.004635027,-0.019703145,0.002344773,-0.017112019,-0.037789936,0.100935961,-0.04249551,-0.127588259,-0.018103611,0.100160808,0.022661641,-0.03049003,-0.044916867,-0.055195396,0.072324092,-0.033030928,0.068864192,0.028336256
1993,-0.01864255,0.028336256,-0.023128887,-0.034378626,0.004635027,-0.004931998,0.002344773,0.014349045,0.151322404,-0.165385205,-0.026843899,-0.019293525,0.092024017,0.02696113,-0.038374961,-0.037902017,-0.008265238,-0.002463219,0.008254553,0.04654374,0.060847108
1994,0.0119394,0.060847108,0.046256148,-0.006452578,-0.034378626,0.031978529,-0.004931998,0.121326392,0.076893361,-0.084878167,-0.081435134,-0.02805186,0.096287769,0.029067092,-0.000503941,-0.074383871,-0.027289667,0.050243119,-0.051919855,0.016615441,0.003409747
1995,-0.039060982,0.003409747,-0.024521688,-0.014111052,-0.006452578,0.056520556,0.031978529,0.082073289,-0.005156495,0.054563912,-0.080720946,0.005972594,0.036510654,0.082277507,-0.033677289,-0.018345944,-0.043056031,0.014461997,0.011051921,0.045907506,-0.018483814
1996,-0.087912313,-0.018483814,-0.040360363,-0.039509859,-0.014111052,-0.037637081,0.056520556,0.024088663,0.056170628,0.009900133,-0.051288577,-0.016192356,0.010544106,0.132673217,-0.007574154,-0.071504773,-0.043647136,-0.007311656,0.029812034,0.012440597,-0.032688438
1997,-0.074574119,-0.032688438,0.039809265,-0.000461673,-0.039509859,-0.026319556,-0.037637081,0.039274102,-0.037789936,0.100935961,-0.04249551,0.000632216,-0.018103611,0.100160808,0.022661641,-0.03049003,-0.044916867,-0.055195396,0.072324092,-0.069123099,0.034423732
1998,-0.067936599,0.034423732,0.037090328,0.006856451,-0.000461673,0.023739214,-0.026319556,0.045426327,0.014349045,0.151322404,-0.165385205,-0.006655044,-0.019293525,0.092024017,0.02696113,-0.038374961,-0.037902017,-0.008265238,-0.002463219,-0.022162199,-0.035819761
1999,-0.032994103,-0.035819761,-0.04682239,-0.024303095,0.006856451,-0.001042681,0.023739214,-0.049835365,0.121326392,0.076893361,-0.084878167,-0.003151772,-0.02805186,0.096287769,0.029067092,-0.000503941,-0.074383871,-0.027289667,0.050243119,-0.016759348,0.007177171
2000,-0.026414711,0.007177171,0.028336256,-0.05760601,-0.024303095,-0.028594286,-0.001042681,-0.046267856,0.082073289,-0.005156495,0.054563912,-0.041062611,0.005972594,0.036510654,0.082277507,-0.033677289,-0.018345944,-0.043056031,0.014461997,0.021908793,-0.065707833
2001,-0.026895694,-0.065707833,0.060847108,-0.003420291,-0.05760601,0.010912226,-0.028594286,-0.092155092,0.024088663,0.056170628,0.009900133,-0.036858837,-0.016192356,0.010544106,0.132673217,-0.007574154,-0.071504773,-0.043647136,-0.007311656,0.012375232,0.003028187
2002,-0.016387644,0.003028187,0.003409747,-0.086145614,-0.003420291,-0.020939676,0.010912226,-0.058634189,0.039274102,-0.037789936,0.100935961,-0.038469122,0.000632216,-0.018103611,0.100160808,0.022661641,-0.03049003,-0.044916867,-0.055195396,0.057964767,0.006377407
2003,-0.021973289,0.006377407,-0.018483814,0.048968288,-0.086145614,0.064000052,-0.020939676,-0.084157436,0.045426327,0.014349045,0.151322404,-0.077001203,-0.006655044,-0.019293525,0.092024017,0.02696113,-0.038374961,-0.037902017,-0.008265238,0.03566746,-0.04733293
2004,-0.043715964,-0.04733293,-0.032688438,0.050866046,0.048968288,-0.010362124,0.064000052,-0.09509341,-0.049835365,0.121326392,0.076893361,-0.078049217,-0.003151772,-0.02805186,0.096287769,0.029067092,-0.000503941,-0.074383871,-0.027289667,0.058818941,0.007468578
2005,-0.048488339,0.007468578,0.034423732,-0.069977526,0.050866046,0.015150299,-0.010362124,-0.094831593,-0.046267856,0.082073289,-0.005156495,-0.068485983,-0.041062611,0.005972594,0.036510654,0.082277507,-0.033677289,-0.018345944,-0.043056031,0.042951495,-0.015520006
2006,-0.100258374,-0.015520006,-0.035819761,-0.03212055,-0.069977526,-0.010393417,0.015150299,-0.046208221,-0.092155092,0.024088663,0.056170628,-0.087307049,-0.036858837,-0.016192356,0.010544106,0.132673217,-0.007574154,-0.071504773,-0.043647136,0.028880644,0.009058054
2007,-0.088918804,0.009058054,0.007177171,0.014740703,-0.03212055,0.000946399,-0.010393417,-0.040474347,-0.058634189,0.039274102,-0.037789936,-0.09193731,-0.038469122,0.000632216,-0.018103611,0.100160808,0.022661641,-0.03049003,-0.044916867,0.041664893,0.009321304
2008,-0.112900167,0.009321304,-0.065707833,0.025014962,0.014740703,0.048054962,0.000946399,-0.037667502,-0.084157436,0.045426327,0.014349045,-0.053160171,-0.077001203,-0.006655044,-0.019293525,0.092024017,0.02696113,-0.038374961,-0.037902017,0.102045206,-0.003692291
2009,-0.061363826,-0.003692291,0.003028187,-0.027966666,0.025014962,-0.023713702,0.048054962,0.006415899,-0.09509341,-0.049835365,0.121326392,-0.070171519,-0.078049217,-0.003151772,-0.02805186,0.096287769,0.029067092,-0.000503941,-0.074383871,0.112447506,-0.0108925
2010,-0.092733439,-0.0108925,0.006377407,-0.17919268,-0.027966666,0.027763943,-0.023713702,-0.011925994,-0.094831593,-0.046267856,0.082073289,-0.111193228,-0.068485983,-0.041062611,0.005972594,0.036510654,0.082277507,-0.033677289,-0.018345944,0.092154209,0.063266906
2011,-0.081374732,0.063266906,-0.04733293,0.079795688,-0.17919268,0.046969325,0.027763943,0.067148543,-0.046208221,-0.092155092,0.024088663,-0.0777971,-0.087307049,-0.036858837,-0.016192356,0.010544106,0.132673217,-0.007574154,-0.071504773,0.081587711,0.042200388
2012,-0.07533065,0.042200388,0.007468578,-0.039944413,0.079795688,0.010394419,0.046969325,0.102198848,-0.040474347,-0.058634189,0.039274102,-0.156851575,-0.09193731,-0.038469122,0.000632216,-0.018103611,0.100160808,0.022661641,-0.03049003,0.073084154,-0.016494455
2013,-0.032805368,-0.016494455,-0.015520006,-0.082656532,-0.039944413,0.028936316,0.010394419,0.074007528,-0.037667502,-0.084157436,0.045426327,-0.121586837,-0.053160171,-0.077001203,-0.006655044,-0.019293525,0.092024017,0.02696113,-0.038374961,0.028450819,-0.021605842
2014,-0.04052543,-0.021605842,0.009058054,-0.030267934,-0.082656532,-0.033159188,0.028936316,0.05469694,0.006415899,-0.09509341,-0.049835365,-0.05391258,-0.070171519,-0.078049217,-0.003151772,-0.02805186,0.096287769,0.029067092,-0.000503941,0.060643189,0.018569181
2015,-0.048535347,0.018569181,0.009321304,0.011021426,-0.030267934,0.019683554,-0.033159188,0.086112276,-0.011925994,-0.094831593,-0.046267856,-0.066332583,-0.111193228,-0.068485983,-0.041062611,0.005972594,0.036510654,0.082277507,-0.033677289,0.016751236,-0.022872251
2016,-0.045515769,-0.022872251,-0.003692291,-0.09150731,0.011021426,0.003422198,0.019683554,-0.001877669,0.067148543,-0.046208221,-0.092155092,-0.093221046,-0.0777971,-0.087307049,-0.036858837,-0.016192356,0.010544106,0.132673217,-0.007574154,0.081003262,-0.021191427
2017,0.003574668,-0.021191427,-0.0108925,0.00706868,-0.09150731,0.042021591,0.003422198,-0.062588437,0.102198848,-0.040474347,-0.058634189,0.006884168,-0.156851575,-0.09193731,-0.038469122,0.000632216,-0.018103611,0.100160808,0.022661641,0.070413493,-0.010715414
2018,-0.015839555,-0.010715414,0.063266906,-0.011689775,0.00706868,-0.01364353,0.042021591,-0.057080242,0.074007528,-0.037667502,-0.084157436,-0.016108161,-0.121586837,-0.053160171,-0.077001203,-0.006655044,-0.019293525,0.092024017,0.02696113,0.08634217,-0.027136356
2019,-0.022791371,-0.027136356,0.042200388,0.090827788,-0.011689775,0.027938826,-0.01364353,-0.062410232,0.05469694,0.006415899,-0.09509341,-0.089916676,-0.05391258,-0.070171519,-0.078049217,-0.003151772,-0.02805186,0.096287769,0.029067092,0.022135613,-0.022850786
2020,-0.05302387,-0.022850786,-0.016494455,0.139048308,0.090827788,0.009694488,0.027938826,-0.100537183,0.086112276,-0.011925994,-0.094831593,-0.19679032,-0.066332583,-0.111193228,-0.068485983,-0.041062611,0.005972594,0.036510654,0.082277507,0.0267835,-0.012597749
2021,-0.076087997,-0.012597749,-0.021605842,-0.056051486,0.139048308,0.018353986,0.009694488,-0.091079328,-0.001877669,0.067148543,-0.046208221,-0.103914905,-0.093221046,-0.0777971,-0.087307049,-0.036858837,-0.016192356,0.010544106,0.132673217,0.019388975,-0.050164443
2022,-0.080762332,-0.050164443,0.018569181,-0.058893889,-0.056051486,-0.019565467,0.018353986,-0.117983642,-0.062588437,0.102198848,-0.040474347,-0.152205585,0.006884168,-0.156851575,-0.09193731,-0.038469122,0.000632216,-0.018103611,0.100160808,-0.038802086,0.059211574
2023,-0.075596752,0.059211574,-0.022872251,0.040218289,-0.058893889,-0.009158339,-0.019565467,-0.055638844,-0.057080242,0.074007528,-0.037667502,-0.241261154,-0.016108161,-0.121586837,-0.053160171,-0.077001203,-0.006655044,-0.019293525,0.092024017,-0.052023179,0.066760603
2024,-0.039847404,0.066760603,-0.021191427,-0.044062283,0.040218289,0.02053598,-0.009158339,0.035507167,-0.062410232,0.05469694,0.006415899,-0.243057452,-0.089916676,-0.05391258,-0.070171519,-0.078049217,-0.003151772,-0.02805186,0.096287769,-0.029180433,0
2025,-0.082078459,0,-0.010715414,0.010672546,-0.044062283,-0.047943171,0.02053598,0.059722663,-0.100537183,0.086112276,-0.011925994,-0.067643385,-0.19679032,-0.066332583,-0.111193228,-0.068485983,-0.041062611,0.005972594,0.036510654,0.01492545,0.014485479
2026,-0.086084233,0.014485479,-0.027136356,-0.070599208,0.010672546,0.004346723,-0.047943171,0.088789551,-0.091079328,-0.001877669,0.067148543,-0.215556073,-0.103914905,-0.093221046,-0.0777971,-0.087307049,-0.036858837,-0.016192356,0.010544106,-0.000387653,0.012160719
2027,-0.082376117,0.012160719,-0.022850786,0.058808521,-0.070599208,0.00405939,0.004346723,0.160232429,-0.117983642,-0.062588437,0.102198848,-0.177142531,-0.152205585,0.006884168,-0.156851575,-0.09193731,-0.038469122,0.000632216,-0.018103611,0.094464539,0.038247805
2028,-0.076485684,0.038247805,-0.012597749,0.014032129,0.058808521,0.03585718,0.00405939,0.137269269,-0.055638844,-0.057080242,0.074007528,-0.113485321,-0.241261154,-0.016108161,-0.121586837,-0.053160171,-0.077001203,-0.006655044,-0.019293525,0.137908703,-0.012736644
2029,-0.045153765,-0.012736644,-0.050164443,-0.01882817,0.014032129,0.005138226,0.03585718,0.052517567,0.035507167,-0.062410232,0.05469694,-0.002781407,-0.243057452,-0.089916676,-0.05391258,-0.070171519,-0.078049217,-0.003151772,-0.02805186,0.079663977,-0.030863578
2030,-0.090052249,-0.030863578,0.059211574,-0.04451441,-0.01882817,0.042396527,0.005138226,0.02003311,0.059722663,-0.100537183,0.086112276,0.123497606,-0.067643385,-0.19679032,-0.066332583,-0.111193228,-0.068485983,-0.041062611,0.005972594,0.059790725,0.015314623
